City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
275,Evensk,61.95,159.2333,11.14,91,100,38.92,RU,2021-02-03 22:16:59
276,Roseburg,43.2165,-123.3417,48.99,61,90,6.91,US,2021-02-03 22:16:59
277,Hami,42.8,93.45,23.77,83,1,1.63,CN,2021-02-03 22:16:59
278,Minas,-34.3759,-55.2377,70.0,94,90,16.11,UY,2021-02-03 22:16:59
279,Ternate,0.8,127.4,79.52,80,98,5.06,ID,2021-02-03 22:16:59
280,Socorro,31.6546,-106.3033,77.0,15,75,16.11,US,2021-02-03 22:16:59
281,Fortuna,40.5982,-124.1573,53.01,66,40,10.36,US,2021-02-03 22:16:59
282,Yumen,40.2833,97.2,25.27,69,15,18.03,CN,2021-02-03 22:16:59
283,Los Llanos De Aridane,28.6585,-17.9182,64.4,72,90,2.3,ES,2021-02-03 22:16:09
284,Boa Vista,2.8197,-60.6733,86.0,70,40,3.44,BR,2021-02-03 22:12:50
285,Quatre Cocos,-20.2078,57.7625,75.2,88,75,5.75,MU,2021-02-03 22:17:00
286,Duluth,46.7833,-92.1066,32.0,86,1,9.22,US,2021-02-03 22:12:34
287,San Policarpo,12.1791,125.5072,80.2,83,4,16.35,PH,2021-02-03 22:17:00
288,Dudinka,69.4058,86.1778,-14.03,89,100,7.99,RU,2021-02-03 22:17:00
289,Carnarvon,-24.8667,113.6333,77.0,90,90,21.85,AU,2021-02-03 22:17:00
290,Hanko,59.8333,22.95,10.0,85,75,8.99,FI,2021-02-03 22:17:00
291,Iqaluit,63.7506,-68.5145,-5.8,77,90,2.3,CA,2021-02-03 22:17:00
292,Prince Rupert,54.3161,-130.3201,39.2,93,90,9.22,CA,2021-02-03 22:15:04
293,Shahr-E Babak,30.1165,55.1186,43.79,47,0,3.74,IR,2021-02-03 22:17:01
294,Souillac,-20.5167,57.5167,75.2,88,75,5.75,MU,2021-02-03 22:17:01
295,Bilibino,68.0546,166.4372,-4.18,81,89,8.37,RU,2021-02-03 22:17:01
296,Cartagena Del Chaira,1.3349,-74.8429,86.47,58,100,2.55,CO,2021-02-03 22:17:01
297,Cuenca,-2.8833,-78.9833,71.6,43,20,8.05,EC,2021-02-03 22:14:45
298,Dourbali,11.8091,15.8632,75.13,18,7,10.89,TD,2021-02-03 22:17:01
299,Baripada,21.935,86.7214,56.57,39,0,4.97,IN,2021-02-03 22:17:02
300,Champoton,19.35,-90.7167,75.2,50,20,11.5,MX,2021-02-03 22:17:02
301,Luena,-11.7833,19.9167,61.23,96,100,2.01,AO,2021-02-03 22:17:02
302,Tatarsk,55.219,75.9828,6.01,93,22,7.38,RU,2021-02-03 22:17:02
303,Khatanga,71.9667,102.5,-5.46,91,99,10.87,RU,2021-02-03 22:17:02
304,Fukue,32.6881,128.8419,52.88,67,61,19.1,JP,2021-02-03 22:17:02
305,Grand-Lahou,5.1367,-5.0242,79.92,86,0,10.13,CI,2021-02-03 22:17:03
306,Novichikha,52.204,81.3877,31.39,99,100,15.03,RU,2021-02-03 22:17:03
307,Kulhudhuffushi,6.6221,73.07,81.48,68,0,6.33,MV,2021-02-03 22:17:03
308,Djibo,14.1022,-1.6306,75.43,15,0,7.61,BF,2021-02-03 22:17:03
309,Labuan,5.2767,115.2417,77.0,94,20,2.3,MY,2021-02-03 22:12:54
310,Capelinha,-17.6914,-42.5158,67.68,96,97,3.8,BR,2021-02-03 22:17:04
311,Ribeira Grande,38.5167,-28.7,53.6,71,40,21.85,PT,2021-02-03 22:17:04
312,Grude,43.3642,17.4206,48.2,100,75,3.44,BA,2021-02-03 22:17:05
313,Santa Fe,-31.6333,-60.7,81.0,55,51,5.01,AR,2021-02-03 22:16:51
314,Vao,-22.6667,167.4833,78.6,86,93,23.49,NC,2021-02-03 22:17:05
315,Inongo,-1.95,18.2667,75.4,83,71,5.1,CD,2021-02-03 22:17:05
316,Palu,-0.8917,119.8707,74.57,79,100,2.62,ID,2021-02-03 22:17:05
317,Vestmanna,62.1564,-7.1664,32.0,74,22,5.75,FO,2021-02-03 22:17:06
318,Laguna,38.421,-121.4238,59.0,58,75,8.05,US,2021-02-03 22:17:06
319,Mataram,-8.5833,116.1167,75.2,94,75,4.61,ID,2021-02-03 22:17:07
320,Kaeo,-35.1,173.7833,75.0,65,81,8.01,NZ,2021-02-03 22:17:07
321,Wanning,18.8003,110.3967,67.32,89,46,9.24,CN,2021-02-03 22:17:08
322,Igarka,67.4667,86.5833,-16.89,88,97,6.69,RU,2021-02-03 22:17:08
323,Gat,31.61,34.7642,64.99,50,0,1.99,IL,2021-02-03 22:17:01
324,Kajaani,64.2273,27.7285,-16.6,76,20,1.14,FI,2021-02-03 22:17:08
325,Quelimane,-17.8786,36.8883,84.2,84,0,4.61,MZ,2021-02-03 22:17:09
326,Teguise,29.0605,-13.564,64.4,72,75,4.61,ES,2021-02-03 22:17:09
327,Abu Samrah,35.3029,37.1841,52.3,66,100,11.18,SY,2021-02-03 22:17:09
328,Shimoda,34.6667,138.95,35.01,69,0,23.78,JP,2021-02-03 22:17:09
329,Clyde River,70.4692,-68.5914,-20.2,76,75,3.44,CA,2021-02-03 22:16:41
330,Reconquista,-29.15,-59.65,67.73,93,100,7.18,AR,2021-02-03 22:17:10
331,Talnakh,69.4865,88.3972,-16.71,87,100,3.11,RU,2021-02-03 22:17:10
332,Palmares Do Sul,-30.2578,-50.5097,76.62,92,100,5.75,BR,2021-02-03 22:17:11
333,Tiznit,29.5833,-9.5,64.0,54,0,0.49,MA,2021-02-03 22:17:11
334,Kaniama,-7.5667,24.1833,66.02,97,90,3.76,CD,2021-02-03 22:17:11
335,Tateyama,34.9833,139.8667,46.4,57,20,21.85,JP,2021-02-03 22:17:12
336,Booue,-0.0921,11.9385,74.95,90,88,1.79,GA,2021-02-03 22:17:12
337,Pisco,-13.7,-76.2167,75.2,69,0,10.36,PE,2021-02-03 22:17:12
338,San Jose,37.3394,-121.895,59.0,51,40,8.05,US,2021-02-03 22:15:17
339,Luderitz,-26.6481,15.1594,66.09,75,0,13.89,NA,2021-02-03 22:17:13
340,Hidalgo,20.5,-99.0,73.83,25,0,8.05,MX,2021-02-03 22:17:13
341,Sandpoint,48.2766,-116.5533,39.99,65,90,5.75,US,2021-02-03 22:17:13
342,Buzuluk,52.7807,52.2635,34.12,98,100,6.78,RU,2021-02-03 22:16:13
343,Paamiut,61.994,-49.6678,8.1,75,0,7.25,GL,2021-02-03 22:17:14
344,Dingle,10.9995,122.6711,73.87,92,95,9.4,PH,2021-02-03 22:17:14
345,Ibra,22.6906,58.5334,54.5,87,0,1.54,OM,2021-02-03 22:17:14
346,Ankara,39.9199,32.8543,46.0,81,0,3.44,TR,2021-02-03 22:14:36
347,Begowal,31.6167,75.5167,51.8,93,40,6.91,IN,2021-02-03 22:17:14
348,Anzhero-Sudzhensk,56.081,86.0285,17.6,86,75,6.71,RU,2021-02-03 22:13:28
349,Catamarca,-28.4696,-65.7852,79.0,64,12,4.0,AR,2021-02-03 22:17:15
350,Huilong,31.8111,121.655,45.0,86,0,1.99,CN,2021-02-03 22:17:15
351,Daru,-9.0763,143.2092,78.26,87,98,11.52,PG,2021-02-03 22:17:15
352,Ilulissat,69.2167,-51.1,-5.8,45,20,12.66,GL,2021-02-03 22:17:16
353,Chaumont,48.1167,5.1333,46.0,88,51,10.33,FR,2021-02-03 22:17:16
354,Sibu,2.3,111.8167,75.2,94,40,3.44,MY,2021-02-03 22:17:16
355,Touros,-5.1989,-35.4608,78.8,83,40,10.36,BR,2021-02-03 22:17:17
356,Gibara,21.1097,-76.1317,73.4,49,0,11.5,CU,2021-02-03 22:17:18
357,Araguaina,-7.1911,-48.2072,78.94,79,82,2.98,BR,2021-02-03 22:17:18
358,Kudahuvadhoo,2.6708,72.8944,81.39,80,98,18.81,MV,2021-02-03 22:17:18
359,Severo-Kurilsk,50.6789,156.125,10.89,92,99,32.88,RU,2021-02-03 22:17:19
360,Egvekinot,66.3167,-179.1667,-26.05,82,15,21.16,RU,2021-02-03 22:17:20
361,Shelburne,44.0787,-80.2041,28.4,64,1,12.66,CA,2021-02-03 22:15:06
362,Naze,28.3667,129.4833,44.6,93,20,4.61,JP,2021-02-03 22:17:20
363,Coolum Beach,-26.5333,153.1,78.01,80,30,1.99,AU,2021-02-03 22:17:21
364,Tanout,14.9709,8.8879,66.45,24,0,13.78,NE,2021-02-03 22:17:21
365,Haines Junction,60.7522,-137.5108,-5.8,49,100,2.3,CA,2021-02-03 22:17:21
366,Pacific Grove,36.6177,-121.9166,57.0,62,1,8.05,US,2021-02-03 22:17:21
367,Kapustin Yar,48.5831,45.7372,41.49,98,100,6.33,RU,2021-02-03 22:17:22
368,Chingirlau,51.095,54.0814,34.45,99,100,6.42,KZ,2021-02-03 22:17:22
369,Helena,46.5927,-112.0361,39.99,41,40,17.27,US,2021-02-03 22:17:23
370,Anadyr,64.75,177.4833,-0.4,78,75,35.79,RU,2021-02-03 22:17:23
371,Skodje,62.5021,6.7034,23.0,63,0,11.5,NO,2021-02-03 22:17:23
372,Kribi,2.95,9.9167,80.49,82,68,8.08,CM,2021-02-03 22:17:24
373,Aksarka,66.5606,67.7975,-5.67,91,74,8.37,RU,2021-02-03 22:17:24
374,Sept-Iles,50.2001,-66.3821,28.0,100,100,14.97,CA,2021-02-03 22:17:24
375,Lompoc,34.6391,-120.4579,62.6,55,1,14.97,US,2021-02-03 22:16:15
376,Thunder Bay,48.4001,-89.3168,32.0,69,90,8.05,CA,2021-02-03 22:17:25
377,San Nicolas,18.1725,120.5953,64.4,94,20,3.44,PH,2021-02-03 22:17:25
378,Wahpeton,46.2652,-96.6059,25.0,93,90,11.5,US,2021-02-03 22:17:26
379,Adrar,20.5022,-10.0711,69.26,22,0,5.5,MR,2021-02-03 22:17:26
380,Gamboma,-1.8764,15.8644,77.22,77,92,3.65,CG,2021-02-03 22:17:26
381,Bundaberg,-24.85,152.35,77.0,73,27,10.36,AU,2021-02-03 22:17:26
382,Zaoyang,32.1272,112.7542,43.81,54,48,3.27,CN,2021-02-03 22:17:26
383,Tarko-Sale,64.9225,77.785,2.55,94,97,5.75,RU,2021-02-03 22:17:26
384,Jutai,-5.1833,-68.9,79.02,93,99,1.12,BR,2021-02-03 22:17:26
385,Movila Banului,44.9833,26.6833,39.2,100,90,9.22,RO,2021-02-03 22:17:27
386,Port Macquarie,-31.4333,152.9167,77.0,77,4,1.99,AU,2021-02-03 22:17:27
387,Miraflores,19.2167,-98.8083,77.0,8,1,8.05,MX,2021-02-03 22:17:27
388,Belyy Yar,53.6039,91.3903,30.2,64,0,8.95,RU,2021-02-03 22:16:32
389,Flinders,-34.5833,150.8552,73.99,76,8,5.01,AU,2021-02-03 22:16:59
390,Pital,2.2665,-75.8044,81.9,57,100,5.59,CO,2021-02-03 22:17:28
391,Hamilton,39.1834,-84.5333,36.0,55,20,5.75,US,2021-02-03 22:12:29
392,Moose Factory,51.2585,-80.6094,14.0,92,90,3.44,CA,2021-02-03 22:17:28
393,Hasaki,35.7333,140.8333,32.0,64,20,5.75,JP,2021-02-03 22:17:28
394,Northam,51.0333,-4.2167,44.01,92,0,7.0,GB,2021-02-03 22:17:28
395,Codrington,-38.2667,141.9667,65.71,61,99,7.14,AU,2021-02-03 22:17:28
396,Volkhov,59.9258,32.3382,21.0,72,100,3.83,RU,2021-02-03 22:17:28
397,Port Hawkesbury,45.6169,-61.3485,44.6,87,75,5.75,CA,2021-02-03 22:17:29
398,Alugan,12.2188,125.4808,79.61,84,8,15.39,PH,2021-02-03 22:17:29
399,Dawson Creek,55.7666,-120.2362,3.2,66,1,4.61,CA,2021-02-03 22:17:29
400,Bukachacha,52.9833,116.9167,-24.03,81,11,0.87,RU,2021-02-03 22:17:29
401,Berbera,10.4396,45.0143,73.51,62,3,6.64,SO,2021-02-03 22:17:29
402,Mala,-12.6581,-76.6308,73.42,67,57,4.03,PE,2021-02-03 22:17:29
403,Teguldet,57.3064,88.1667,6.53,95,90,6.46,RU,2021-02-03 22:17:29
404,Flin Flon,54.7682,-101.865,6.8,85,90,10.36,CA,2021-02-03 22:17:29
405,Avera,33.194,-82.5271,53.6,26,1,6.91,US,2021-02-03 22:17:30
406,Khuzhir,53.1939,107.3397,15.13,96,100,1.63,RU,2021-02-03 22:17:30
407,Veseloyarsk,51.2836,81.1056,32.31,98,100,15.84,RU,2021-02-03 22:17:30
408,Khani,41.9563,42.9566,37.4,81,0,5.75,GE,2021-02-03 22:17:30
409,Sobinka,55.9855,40.0111,23.2,98,100,7.18,RU,2021-02-03 22:17:30
410,Otradnaya,44.3933,41.5206,47.66,57,100,4.14,RU,2021-02-03 22:17:30
411,Pangody,65.85,74.4859,4.86,95,99,6.35,RU,2021-02-03 22:17:30
412,Tessalit,20.1986,1.0114,70.59,19,0,14.03,ML,2021-02-03 22:17:30
413,Wilmington,34.2257,-77.9447,51.8,22,1,17.27,US,2021-02-03 22:15:32
414,Lakatoro,-16.0999,167.4164,82.67,71,100,7.29,VU,2021-02-03 22:17:30
415,Nsawam,5.8089,-0.3503,82.4,89,20,13.8,GH,2021-02-03 22:17:31
416,Ambositra,-20.5167,47.25,64.99,93,99,0.92,MG,2021-02-03 22:17:31
417,Grindavik,63.8424,-22.4338,37.4,70,90,28.77,IS,2021-02-03 22:17:31
418,Longyearbyen,78.2186,15.6401,23.0,68,75,14.97,SJ,2021-02-03 22:16:59
419,Progreso,21.2833,-89.6667,78.8,41,75,5.75,MX,2021-02-03 22:17:31
420,Agadir,30.4202,-9.5982,55.4,100,90,3.44,MA,2021-02-03 22:17:31
421,Dwarka,22.2394,68.9678,68.74,81,0,9.86,IN,2021-02-03 22:17:21
422,Jurado,7.1053,-77.7641,84.76,71,46,2.42,CO,2021-02-03 22:17:31
423,Mantua,45.1667,10.7833,44.01,98,87,1.99,IT,2021-02-03 22:17:31
424,Marsh Harbour,26.5412,-77.0636,63.01,55,0,20.54,BS,2021-02-03 22:17:32
425,Laem Sing,12.4816,102.0738,73.99,95,42,5.03,TH,2021-02-03 22:17:32
426,Hinton,53.4001,-117.5857,19.4,73,44,4.61,CA,2021-02-03 22:17:32
427,Wattegama,6.7989,81.4808,70.59,87,71,6.98,LK,2021-02-03 22:17:32
428,Ambilobe,-13.2,49.05,75.51,90,82,2.15,MG,2021-02-03 22:16:36
429,Vila,42.0304,-8.1588,46.0,95,68,13.0,PT,2021-02-03 22:17:32
430,Mindelo,16.8901,-24.9804,69.8,73,40,23.02,CV,2021-02-03 22:17:32
431,Brae,60.3964,-1.353,33.8,75,20,9.22,GB,2021-02-03 22:16:59
432,Chicama,-7.8447,-79.1469,71.6,83,0,10.36,PE,2021-02-03 22:16:14
433,Salaspils,56.8601,24.3654,28.4,74,90,8.05,LV,2021-02-03 22:17:33
434,Nortelandia,-14.4547,-56.8028,80.69,79,94,6.11,BR,2021-02-03 22:17:33
435,Vysha,53.8477,42.3777,30.09,98,100,6.78,RU,2021-02-03 22:17:33
436,Kalmunai,7.4167,81.8167,75.49,82,90,10.27,LK,2021-02-03 22:17:33
437,Elat,29.5581,34.9482,71.6,78,0,4.61,IL,2021-02-03 22:17:33
438,Grand-Santi,4.25,-54.3833,75.38,95,95,4.18,GF,2021-02-03 22:17:33
439,Sao Miguel Do Araguaia,-13.275,-50.1628,77.25,88,65,4.88,BR,2021-02-03 22:17:33
440,San Isidro,-12.1167,-77.05,73.0,73,20,9.22,PE,2021-02-03 22:17:33
441,Mezen,65.8522,44.24,2.86,94,89,4.29,RU,2021-02-03 22:17:33
442,Ambon,-3.6954,128.1814,80.6,78,40,6.91,ID,2021-02-03 22:17:33
443,Coquimbo,-29.9533,-71.3436,60.8,82,40,9.22,CL,2021-02-03 22:17:34
444,Jiwani,25.05,61.7417,70.25,40,0,10.31,PK,2021-02-03 22:17:34
445,Loukhi,66.0764,33.0381,6.84,96,57,5.97,RU,2021-02-03 22:17:34
446,Solikamsk,59.6196,56.7729,2.88,94,83,4.18,RU,2021-02-03 22:17:34
447,Bitung,1.4451,125.1824,75.2,94,40,2.3,ID,2021-02-03 22:17:34
448,Staritsa,56.5075,34.9354,22.32,98,96,5.64,RU,2021-02-03 22:17:34
449,Mulki,13.1,74.8,75.2,83,20,4.0,IN,2021-02-03 22:17:34
450,Hambantota,6.1241,81.1185,76.06,75,81,18.32,LK,2021-02-03 22:17:34
451,Kalmar,56.6616,16.3616,26.01,86,20,11.5,SE,2021-02-03 22:17:35
452,Mawlaik,23.6333,94.4167,56.44,67,0,1.5,MM,2021-02-03 22:17:35
453,Marystown,47.1666,-55.1483,44.56,98,95,13.0,CA,2021-02-03 22:16:12
454,Jinchang,38.4953,102.1739,25.16,66,66,2.71,CN,2021-02-03 22:17:35
455,North Platte,41.1239,-100.7654,64.4,24,1,4.61,US,2021-02-03 22:17:35
456,Correntina,-13.3433,-44.6367,77.65,63,84,2.98,BR,2021-02-03 22:17:35
457,Muros,42.7762,-9.0603,55.0,79,19,32.01,ES,2021-02-03 22:17:35
458,Joshimath,30.5667,79.5667,36.86,61,41,6.35,IN,2021-02-03 22:17:35
459,Mainpuri,27.2333,79.0167,61.77,48,71,9.26,IN,2021-02-03 22:17:36
460,Kabare,-2.4683,28.8242,61.92,82,100,0.85,CD,2021-02-03 22:17:36
461,Portland,45.5234,-122.6762,46.99,76,75,3.44,US,2021-02-03 22:16:33
462,Takaka,-40.85,172.8,66.0,78,31,5.95,NZ,2021-02-03 22:17:36
463,Olafsvik,64.8945,-23.7142,36.63,79,100,23.82,IS,2021-02-03 22:17:36
464,Buraydah,26.326,43.975,62.6,55,0,6.91,SA,2021-02-03 22:17:36
465,Mbanza-Ngungu,-5.25,14.8667,69.67,96,44,2.33,CD,2021-02-03 22:17:36
466,Alta Floresta,-9.8756,-56.0861,77.77,89,91,2.15,BR,2021-02-03 22:17:12
467,Oranjestad,12.524,-70.027,80.6,83,20,19.57,AW,2021-02-03 22:15:26
468,Tabuk,17.4189,121.4443,65.46,88,69,2.3,PH,2021-02-03 22:17:37
469,Nabire,-3.3667,135.4833,75.63,91,100,3.74,ID,2021-02-03 22:17:37
470,Chandla,25.0833,80.2,59.25,37,0,3.31,IN,2021-02-03 22:17:37
471,Port-Gentil,-0.7193,8.7815,82.4,83,40,5.75,GA,2021-02-03 22:12:41
472,Irbeyskoye,55.6428,95.4522,20.62,94,100,13.58,RU,2021-02-03 22:17:37
473,Narrabri,-30.3167,149.7833,79.0,50,0,18.41,AU,2021-02-03 22:17:37
474,Lisieux,49.1667,0.1667,46.4,93,0,5.75,FR,2021-02-03 22:17:37
475,Saint-Augustin,51.226,-58.6502,34.45,97,100,23.29,CA,2021-02-03 22:17:37
476,Anupgarh,29.1911,73.2086,55.6,44,0,10.71,IN,2021-02-03 22:17:37
477,Vilhena,-12.7406,-60.1458,75.2,94,40,3.44,BR,2021-02-03 22:17:38
478,Nantucket,41.2835,-70.0995,34.0,80,90,6.91,US,2021-02-03 22:17:38
479,Tahe,52.3333,124.7333,-25.62,80,0,4.07,CN,2021-02-03 22:14:02
480,Poum,-20.2333,164.0167,79.38,81,61,19.39,NC,2021-02-03 22:17:38
481,Mutis,6.2262,-77.4044,81.05,80,51,6.8,CO,2021-02-03 22:17:38
482,Platanos,37.6667,21.6167,48.2,100,20,3.44,GR,2021-02-03 22:17:39
483,Torredonjimeno,37.7675,-3.9578,42.8,100,20,1.14,ES,2021-02-03 22:17:39
484,Port Keats,-14.25,129.55,82.36,82,95,7.31,AU,2021-02-03 22:17:39
485,At-Bashi,41.1702,75.8106,8.01,61,0,2.19,KG,2021-02-03 22:17:39
486,Cockburn Town,21.4612,-71.1419,71.6,60,40,5.75,TC,2021-02-03 22:15:41
487,Viedma,-40.8135,-62.9967,84.99,30,0,12.3,AR,2021-02-03 22:17:40
488,Gisborne,-38.6533,178.0042,64.99,73,44,8.01,NZ,2021-02-03 22:17:40
489,Maceio,-9.6658,-35.7353,77.0,83,0,6.91,BR,2021-02-03 22:17:13
490,Itamaraca,-7.7478,-34.8256,78.8,69,40,6.91,BR,2021-02-03 22:17:40
491,Monopoli,40.9559,17.2896,54.0,100,75,9.22,IT,2021-02-03 22:17:40
492,Chilca,-12.5211,-76.7372,73.0,73,20,9.22,PE,2021-02-03 22:17:41
493,Moron,-34.6534,-58.6198,75.99,70,68,5.01,AR,2021-02-03 22:17:41
494,Palmer,42.1584,-72.3287,33.8,60,75,10.36,US,2021-02-03 22:17:41
495,Mangan,27.5167,88.5333,51.73,37,0,6.08,IN,2021-02-03 22:17:41
496,San Quintin,30.4833,-115.95,64.4,70,65,15.35,MX,2021-02-03 22:17:42
497,Yabrud,33.9674,36.6574,53.01,53,0,8.05,SY,2021-02-03 22:17:42
498,Murray Bridge,-35.1167,139.2667,73.0,45,100,7.63,AU,2021-02-03 22:17:42
499,Okhotsk,59.3833,143.3,-17.63,76,100,28.43,RU,2021-02-03 22:17:42
500,Carbonia,39.1672,8.5222,54.0,87,40,3.44,IT,2021-02-03 22:17:42
501,Pandan,14.0453,124.1694,77.27,85,88,20.27,PH,2021-02-03 22:17:42
502,Vanavara,60.34,102.2797,-14.62,89,100,2.17,RU,2021-02-03 22:17:42
503,Yeppoon,-23.1333,150.7333,78.8,69,36,10.36,AU,2021-02-03 22:17:42
504,Havre-Saint-Pierre,50.2334,-63.5986,28.4,93,90,17.27,CA,2021-02-03 22:17:42
505,Coruripe,-10.1256,-36.1756,78.62,75,94,11.54,BR,2021-02-03 22:16:54
506,Kristiinankaupunki,62.2743,21.376,11.98,95,39,11.56,FI,2021-02-03 22:17:43
507,Kingaroy,-26.5333,151.8333,69.8,78,75,9.22,AU,2021-02-03 22:17:43
508,Tecoanapa,16.5167,-98.75,82.85,67,0,11.48,MX,2021-02-03 22:17:43
509,Kawalu,-7.3817,108.2082,71.69,88,100,4.21,ID,2021-02-03 22:17:43
510,Turochak,52.2576,87.1224,31.75,98,100,8.93,RU,2021-02-03 22:17:43
511,Asau,46.4333,26.4,37.99,100,90,11.5,RO,2021-02-03 22:17:43
512,Emerald,-23.5333,148.1667,80.6,65,75,12.66,AU,2021-02-03 22:17:43
513,Gari,59.4307,62.3497,2.71,93,2,6.29,RU,2021-02-03 22:17:43
514,Miri,4.4148,114.0089,73.4,100,40,3.44,MY,2021-02-03 22:13:06
515,Yarmouth,41.7057,-70.2286,36.0,80,90,4.99,US,2021-02-03 22:17:44
516,Pochutla,15.7432,-96.4661,84.2,65,40,7.25,MX,2021-02-03 22:17:45
517,Atlantis,-33.5667,18.4834,68.0,88,0,9.19,ZA,2021-02-03 22:17:45
518,Leningradskiy,69.3833,178.4167,-24.38,85,69,10.65,RU,2021-02-03 22:17:45
519,Verkhnyaya Inta,65.9811,60.3094,7.61,95,100,11.1,RU,2021-02-03 22:17:45
520,Shache,38.4167,77.2406,25.79,83,0,1.3,CN,2021-02-03 22:17:45
521,Sulangan,11.1373,123.7228,80.44,79,96,16.37,PH,2021-02-03 22:17:45
522,Santa Vitoria Do Palmar,-33.5189,-53.3681,70.74,97,100,18.57,BR,2021-02-03 22:17:45
523,Chapais,49.7834,-74.8492,26.6,46,75,12.66,CA,2021-02-03 22:17:41
524,Solnechnyy,50.7214,136.6319,-26.3,80,38,2.53,RU,2021-02-03 22:17:46
525,Tuzser,48.3441,22.1176,41.0,93,100,7.0,HU,2021-02-03 22:17:46
526,Placido De Castro,-10.3353,-67.1856,80.31,91,76,1.63,BR,2021-02-03 22:17:46
527,Kirksville,40.1948,-92.5833,45.0,65,1,11.5,US,2021-02-03 22:15:43
528,High Level,58.5169,-117.136,-5.8,77,90,2.01,CA,2021-02-03 22:17:46
529,Xam Nua,20.4197,104.0439,54.03,93,52,2.06,LA,2021-02-03 22:17:46
530,Lufilufi,-13.8745,-171.5986,80.6,89,90,5.75,WS,2021-02-03 22:17:46
531,Bahia Blanca,-38.7196,-62.2724,77.9,33,0,16.11,AR,2021-02-03 22:17:47
532,Asfi,32.2994,-9.2372,57.07,85,4,2.98,MA,2021-02-03 22:17:47
533,Trelew,-43.249,-65.3051,88.48,18,77,12.08,AR,2021-02-03 22:17:47
534,Birin,26.8865,88.0718,45.88,71,0,4.18,NP,2021-02-03 22:17:47
535,Russell,32.3502,-85.1999,55.4,22,1,8.05,US,2021-02-03 22:17:47
536,Shimizu,43.0061,142.8847,5.83,86,12,10.6,JP,2021-02-03 22:17:47
537,Salo,45.6086,10.531,44.01,100,75,5.75,IT,2021-02-03 22:17:47
538,Itapora,-22.0799,-54.7874,80.37,83,100,2.66,BR,2021-02-03 22:17:47
539,Gornopravdinsk,60.05,69.9,5.18,95,99,7.23,RU,2021-02-03 22:17:48
540,Tonantins,-2.8731,-67.8022,79.61,90,99,2.71,BR,2021-02-03 22:17:48
541,Vila Velha,-20.3297,-40.2925,80.6,78,0,13.8,BR,2021-02-03 22:17:48
542,Abashiri,44.0213,144.2697,5.0,78,81,5.01,JP,2021-02-03 22:17:48
543,Serabu,7.7958,-12.0536,78.26,78,95,2.84,SL,2021-02-03 22:17:48
544,Sao Sebastiao,-23.76,-45.4097,78.39,82,9,5.06,BR,2021-02-03 22:17:48
545,Mount Isa,-20.7333,139.5,80.6,74,46,9.22,AU,2021-02-03 22:13:09
546,Broome,42.2506,-75.833,27.0,80,90,11.5,US,2021-02-03 22:17:49
547,Pappadatai,39.3133,20.7925,51.8,100,0,2.3,GR,2021-02-03 22:17:49
548,Waingapu,-9.6567,120.2641,76.39,85,100,12.73,ID,2021-02-03 22:17:49
549,Yorkton,51.2167,-102.4677,10.4,85,90,23.02,CA,2021-02-03 22:16:22
550,Naples,40.8333,14.25,54.0,87,40,3.44,IT,2021-02-03 22:13:20
